common_voice_uk_24018023.wav	князь одвернувся під стіну і провів рукою по тесаних колодах
common_voice_uk_24018024.wav	молода повторив король незрозуміло було чим погоджується чи заперечує
common_voice_uk_24018025.wav	і землю і
common_voice_uk_24018027.wav	де був єси стільки
common_voice_uk_24035618.wav	заради цих державних інтересів жертвувала лише працею крові й совістю
common_voice_uk_24035620.wav	то речеш ні братів і сестер встряв у розмову борислав
common_voice_uk_24035632.wav	рідна сестра
common_voice_uk_24035633.wav	таке багатство міг би мати йти архонт
common_voice_uk_24035634.wav	більшого нарекли нічого
common_voice_uk_24035645.wav	вр чухай проколюйте без двірця себе
common_voice_uk_24035646.wav	чув єси про золотий скіф змія горянина
common_voice_uk_24035657.wav	дай княже поцілую твої уста впосліднє я люблю тебе
common_voice_uk_24035675.wav	пощо мовив ганну
common_voice_uk_24035676.wav	де князь київський
common_voice_uk_24035708.wav	на що натяг зводиш отроче
common_voice_uk_24035711.wav	то приведи
common_voice_uk_24035713.wav	вдовиця єс
common_voice_uk_24035714.wav	хай тебе чорти стережуть якось байдуже висварив його рогволод харя мурин відповів
common_voice_uk_24035716.wav	адаміс перелякано скинув на князі очі
common_voice_uk_24035723.wav	дає ждан
common_voice_uk_24035724.wav	який тоді юрів меч
common_voice_uk_24035746.wav	ждан виступи на виплату той сказав пильно дивлячись змарніле князеве обличчя
common_voice_uk_24035779.wav	скілько євою моїх
common_voice_uk_24035780.wav	місяця травного
common_voice_uk_24035782.wav	пощо по що вони вижили праворуч себе гатила ось про що
common_voice_uk_24035783.wav	стережу
common_voice_uk_24035794.wav	іди йди підохотив його борислав маюну жону-князівну хайде іди
common_voice_uk_24035795.wav	за джорджа вихопилося у борислава він почервонів
common_voice_uk_24035797.wav	немов така його сестра
common_voice_uk_24035810.wav	такої такої загули хлопці й дівчата
common_voice_uk_24035814.wav	богдан відповів через тлумача костана
common_voice_uk_24035825.wav	слава богданові гатилові
common_voice_uk_24035826.wav	що ректи йому
common_voice_uk_24035840.wav	великий князь київський гатило пускає до себе на лугах та людність сона
common_voice_uk_24035841.wav	той
common_voice_uk_24035842.wav	сікуру стенув плечима
common_voice_uk_24035866.wav	що я так не звернувши увагу до шпильку повторив годой
common_voice_uk_24035867.wav	сестра твоя вражено закопилила губу королево
common_voice_uk_24035884.wav	втікаєш княже недружелюбно буркнув він
common_voice_uk_24035889.wav	хлопець несвідомо взяв гривню і ніяк не міг одвести відчуттів
common_voice_uk_24035893.wav	у третій речі
common_voice_uk_24035896.wav	що ради заперечив стоян ворожити або ж поезії якесь переїхав
common_voice_uk_24047561.wav	городище була занедбана його часто палили степовики п'ять володар мусить подбати про се
common_voice_uk_24047589.wav	то хто його вкаже брід саме через армансон ти
common_voice_uk_24047591.wav	вона заглянула в темну яму підтримувану попід руки й мови
common_voice_uk_24047594.wav	що буде завтра як утішусь
common_voice_uk_24047595.wav	людота засміявся
common_voice_uk_24205508.wav	вельміж кивнув
common_voice_uk_24205511.wav	і я тебе заяв звідкуду єс
common_voice_uk_24205513.wav	я віддаю про що маєш хіть казати хрест
common_voice_uk_24205515.wav	гнали аж до берліну поганці
common_voice_uk_24205516.wav	віруємо
common_voice_uk_24205574.wav	та не вмерла україни ні слава ні воля
common_voice_uk_24205582.wav	учора зла рука так як пустили по міністрів
common_voice_uk_24205583.wav	церковні владики поставилися з розумінням до бандитської нужди московського князя
common_voice_uk_24205586.wav	це звичайний міг катерининської комісії яка придумала історію переважно росії
common_voice_uk_24205587.wav	але це не головне
common_voice_uk_24205589.wav	старий конюший кивнув
common_voice_uk_24205591.wav	що
common_voice_uk_24205605.wav	лупша проміняти шаблю на веретено ніж на посту двох на одного
common_voice_uk_24205608.wav	олешківські піски часто називають української сахари
common_voice_uk_24205609.wav	як каяття до вороття немає
common_voice_uk_24205618.wav	і волосся кружечком як височини те що всіх однакова
common_voice_uk_23548283.wav	не подаватиме виписки з панегірика про куликовську битву
common_voice_uk_23548284.wav	заборона казали всі гілки влади цар сенат дума і навіть священний синод
common_voice_uk_23548313.wav	однак якщо ви говорите про чиюсь совість то про свою не варто забувати
common_voice_uk_23548314.wav	татари могли спустошити її аж до новгорода
common_voice_uk_23548341.wav	хоч які великі жертви боротьба конечно
common_voice_uk_23548347.wav	отже князі ростовського суздальською землі або стародавньому государів племен
common_voice_uk_23548385.wav	готовеньке й кішка з'їсть
common_voice_uk_23548866.wav	мудрець не придушує пристрасті а керує ними і стримує
common_voice_uk_23548883.wav	цього їхню свідомість не сприймає
common_voice_uk_23548971.wav	ні риба ні м'ясо і в не годиться
common_voice_uk_23549635.wav	усі землі між ними були вкриті дрімучими лісами і непрохідними болотами
common_voice_uk_23549636.wav	права і свободи людини і громадянина закріплені цієї конституції не є вичерпними
common_voice_uk_23549658.wav	це великі давні народи які мають свою самобутню коріння свою велич свою історію
common_voice_uk_23549694.wav	його свідчення унікальні безцінні для нащадків
common_voice_uk_23549696.wav	розмір винагороди судді конституційного суду україни встановлюється законом про конституційний суд україни
common_voice_uk_23549716.wav	як корова язиком злизала
common_voice_uk_23549717.wav	миша на одну дірку має до хати
common_voice_uk_23549721.wav	мовляв це був один народ одна коріння і єдина історія
common_voice_uk_23549733.wav	пам'ятатимеш до нових віників
common_voice_uk_23549734.wav	однак через брак іншого звернімося до тих що до нас дійшли
common_voice_uk_23549737.wav	як не боятися життя
common_voice_uk_23549753.wav	тут бачимо зворотня
common_voice_uk_23549754.wav	і жоден розсудливий росіянин не обурюється з відвертої неправди
common_voice_uk_23549757.wav	брехня лилася рікою і здавалося що зрештою остаточно переможе
common_voice_uk_23549799.wav	не можна не помітити стосовно міст важливою за своїми наслідками однобічності
common_voice_uk_23549802.wav	ледве люди починають жити а вже смерть над ними різноманітні сіті наставляє
common_voice_uk_23549833.wav	усяка ненавість виходить від якоїсь любові
common_voice_uk_23549834.wav	саме на стільки і розум людський перевищує до область
common_voice_uk_23549836.wav	на городі бузина а в києві дядько
common_voice_uk_23549845.wav	нехай росія благополучно зробить свій останній похід на південь
common_voice_uk_23549848.wav	каже кров єднає каже любов пробачу каже віра виду
common_voice_uk_23549849.wav	ясна річ усі ці князівські братії рюриковичів не вистачало престолів
common_voice_uk_23553038.wav	при цьому немає необхідності
common_voice_uk_23553090.wav	проговорилися
common_voice_uk_23553094.wav	автор не дотримуються історичної правди вона йому не потрібна
common_voice_uk_23553100.wav	негоже бо великороси буде без государя
common_voice_uk_23553104.wav	не загоїть серцях фальш
common_voice_uk_23553120.wav	і заслугами більше її у зняти
common_voice_uk_23553144.wav	не подобається вам бути тільки іменем пастирями або річі самій хижаками
common_voice_uk_23553178.wav	одна ластівка не робить весни
common_voice_uk_23553197.wav	його слова бо цитували раніше
common_voice_uk_23553218.wav	добра жана вінець мужеві своєму і безжурність а зважена люда печаль зубожіння дому
common_voice_uk_23553245.wav	ярослав всеволодович княжить у руському рязані новгороді
common_voice_uk_23553247.wav	тоді в хід пішли брехня винесли звичайно злодійство
common_voice_uk_23553249.wav	вискочив як пилип з конопель
common_voice_uk_23553279.wav	цей звичай використав олександр невський
common_voice_uk_23553365.wav	шановні читачі осмислює історичні аналогії
common_voice_uk_23553366.wav	без них сюди того і ще не парниковий підприємливі миряни
common_voice_uk_23553369.wav	від сходу сонячно батального вечора різалися на вулицях з остервенінням надзвичайним
common_voice_uk_23553445.wav	ось пане солженіцин над чим нині повинна голову ламати російська людина
common_voice_uk_23553448.wav	послухаймо великого майстра цієї справи
common_voice_uk_23553481.wav	прощай всіх хто заподіяв мені зло не хоче носити в душі зла
common_voice_uk_23553484.wav	коли є арбітром постійної палати третейського суду в гаазі куди лужков збираються скаржитися
common_voice_uk_23553505.wav	тощо
common_voice_uk_23553506.wav	себто кількістю грошей які давав його князівський престол
common_voice_uk_23553507.wav	усі сумніви щодо доведеності вини особи тлумачаться на її користь
common_voice_uk_23553538.wav	ключевського де він сам себе спростовує
common_voice_uk_23555400.wav	так одразу всі люди того фінського поселення стали християнами і великоросами
common_voice_uk_23555418.wav	дай дурний макогона то він і віктор б'є
common_voice_uk_23555419.wav	не раз хто забуває про завтра той має вічність
common_voice_uk_23555423.wav	прохання до патріарха були підкріплені значними дарами
common_voice_uk_23555426.wav	кожен має право на освіту
common_voice_uk_23555428.wav	свідченням нікчемних людей не слід надавати жодної ваги
common_voice_uk_23555430.wav	фани і рюриковичі були для корінного населення землі моксель а згодом мозкові зайдами
common_voice_uk_23555431.wav	автор цієї пропозиції збирався закінчити дослідження завоювання казані московським князем іваном грозним
common_voice_uk_23555433.wav	російські історики протягом тривалого часу мінімізовували доважки брехні про кількісний склад військ батия
common_voice_uk_23555435.wav	випадково причина не є правдивою причини
common_voice_uk_23555437.wav	не заквітне троянда без стерні рвачкого
common_voice_uk_23555439.wav	а ось найбільш анекдотичний випадок із російської історії
common_voice_uk_23555440.wav	російські історики встановили що він був отруєний монголо-татарами
common_voice_uk_23555445.wav	законопроекти визначені президентом україни як невідкладні розглядаються верховною радою україни позачергово
common_voice_uk_23555455.wav	не допускаються зловживання монопольним становищем на ринку неправомірне обмеження конкуренції та недобросовісна конкуренція
common_voice_uk_23555458.wav	коли бути бажанням собою коли серце позор відчував
common_voice_uk_23568546.wav	зверхник повинен через свої повчанні поради увесь бути в кожному з йому довірених
common_voice_uk_23568548.wav	тому повернімося до олександра
common_voice_uk_23568557.wav	була здобута з допомогою військ сартака
common_voice_uk_23568575.wav	прогалини в знання історії вам олександр ісайович не завадило б заповнити
common_voice_uk_23568584.wav	а він знав що олександр невський ставши андою сартака поріднився з родом батия
common_voice_uk_23664180.wav	стережися месте тільки сказав отаман богданові нахилив корову вперед потягнімо брате
common_voice_uk_23664189.wav	не ті половині показав рукою в бік сіней кравчий
common_voice_uk_23664190.wav	банани тремким від хвилювання до втоми голосом сказав він старому завертай валку
common_voice_uk_23664194.wav	і незабаром письменники великоросійської історії проспівають цьому московському государеві од ухвали суду
common_voice_uk_23664197.wav	йому нічого не варто було будь-які вигадані слова приписати майбутньому світу
common_voice_uk_23664203.wav	береки глухим голосом проказав богдан й досі сторожко стежачи за кожним порухом буде членом
common_voice_uk_23664205.wav	прийшли знову зам'явсь і скасував нову шахту вбраного ще гречки корисну
common_voice_uk_23664215.wav	береже біля столу
common_voice_uk_23664216.wav	княгиня рада блимнула на нього й стенула плечима
common_voice_uk_23664228.wav	конюший махнув рукою в бік нежині
common_voice_uk_23664251.wav	пограбувавши їх вирізавши десятки тисяч місцевих жителів московити пішли геть
common_voice_uk_23664269.wav	московська владна еліта під словами слабке царювання завжди мала на увазі московський його трактування
common_voice_uk_23664282.wav	хлопці похапалися за м'ячі але не спинились
common_voice_uk_23664285.wav	боронися колись своїх осацьких кумирів на підмогу
common_voice_uk_23664313.wav	не відаю княже
common_voice_uk_23664324.wav	ой травиченько тому ріжечком ти людини в коли мені ніжечку
common_voice_uk_23664341.wav	була гостею в нашому у вогнищі княжну
common_voice_uk_23664342.wav	доручити й морятин
common_voice_uk_23664343.wav	ти
common_voice_uk_23664372.wav	на подібні діяння суворо засуджуються і богом і церквою
common_voice_uk_23664374.wav	за ним і зирнув на шиї можна бути государем очевидно володарем панського двору
common_voice_uk_23664411.wav	маму
common_voice_uk_23664451.wav	на спині хрест-навхрест червоніло кілька кривавих запечених космос
common_voice_uk_23664500.wav	хто такий був мамай він проводив одного з військових протиборчих угруповань в орді
common_voice_uk_23664551.wav	карамзіна але значно далі в тексті закону серед інших сказав він
common_voice_uk_23664552.wav	нам ще доведеться до нього повернутися я дуже вагома на те причина
common_voice_uk_23664561.wav	рок-пісень княгині ради
common_voice_uk_23664563.wav	йому відповідати перед солдатами героями
common_voice_uk_23664564.wav	місяця того самого в третій день
common_voice_uk_23664581.wav	тоді комонники переставши бити в черлені щити голосно закричали
common_voice_uk_23664613.wav	викладач не вважав за потрібне вивчити українську хоча все життя прожив на українській землі
common_voice_uk_23664644.wav	так слухай я така пісня
common_voice_uk_23664647.wav	російський народ має право і повинен знати свою гору історичну правду
common_voice_uk_23664648.wav	богдан смикнув повіддя сина назвисько вразило його
common_voice_uk_23664661.wav	за законом сини олександра також вважалося онуками хана бату як і сам менгу-тимур
common_voice_uk_23664662.wav	це далеко не бездоказові твердження
common_voice_uk_23664675.wav	нарочитий зам'явся
common_voice_uk_23664731.wav	митрополит варлаам став першою жертвою нових стосунків
common_voice_uk_23664732.wav	іспанський народ ніколи не намагався обґрунтувати історичну належність йому ацтекської культури
common_voice_uk_23664733.wav	у собі дубову тесочку
common_voice_uk_23664755.wav	карамзіну фактів осуду російською церквою розбійник захоплення чужих земель і чужого майна
common_voice_uk_23664756.wav	дивуюсь цього разу не збагнув що від нього вимагають і перепитав
common_voice_uk_23664757.wav	отже причина одна придбання багатство земель чергове поневолення народу
common_voice_uk_23664782.wav	тож романови московський немало навіть фальшивого історичного право успадковувати титул царя спадкоємця візантійського
common_voice_uk_23664790.wav	хоча брехня і вигадки стрижнева основа історичного писання російської історії
common_voice_uk_23664791.wav	гречники не можуть ходити в ольвією по всій
common_voice_uk_23664792.wav	єпископ володимирський симеон і саарський ісмаїл ставши посередині гучного суму не дозволили братам битися
common_voice_uk_23664795.wav	придбав в іркутську книжку для читання школярам молодших класів олександр невський
common_voice_uk_23664818.wav	гей ви чого ж ти повилуплювали очі ну може
common_voice_uk_23664824.wav	що чого перечу перелякану завела малкою у нестямі хльоснув княжичу впоперек спини гарапником
common_voice_uk_23664835.wav	лише про завоювання пам'ятаєте
common_voice_uk_23664836.wav	крім звичайного доважки брехні нічого виявити неможливо
common_voice_uk_23664837.wav	коли
common_voice_uk_23664854.wav	коссак не співав воно спілки проказу опішню якої хлоп'якам не доводилося чути
common_voice_uk_23664856.wav	великого князя данка греки отруїли
common_voice_uk_23664858.wav	хто йде
common_voice_uk_23776387.wav	хто й день
common_voice_uk_23776389.wav	теж щось чув
common_voice_uk_23776391.wav	всього не візьму твердо сказав годой
common_voice_uk_23776394.wav	піди до жданов
common_voice_uk_23776395.wav	пощо вихаєш
common_voice_uk_23776396.wav	раджу тобі спитай діда діду відає
common_voice_uk_23776397.wav	войслав гордовито відповів
common_voice_uk_23776398.wav	буде сам рогволоде
common_voice_uk_23776400.wav	сизий сокіл кличе
common_voice_uk_23776408.wav	недобре стали знаки великий княже але можна до трьох разів
common_voice_uk_23776410.wav	дайте за неї виру
common_voice_uk_23776414.wav	в годує ти ж було в голові та він терпляче догоду богданові
common_voice_uk_23776417.wav	тому що ж ти біжиш спитав пріск
common_voice_uk_23776418.wav	котрий здивувався болярин
common_voice_uk_23776424.wav	богдан не важко сів на коня
common_voice_uk_23776425.wav	а що коли дідо сміло відає про
common_voice_uk_23776426.wav	леді тюльку і що мало посидів дудку хилився людота
common_voice_uk_23776427.wav	літо і що не користь цього разу
common_voice_uk_23776428.wav	не впевнено відповів годой ще не розуміючи богдану до кінця
common_voice_uk_23776429.wav	то як добрий знак ожвавився князь кумири блюдять нас є держить поносу руку
common_voice_uk_23776431.wav	оскільки ж дві
common_voice_uk_23776432.wav	гліб між хліб тутешній годований
common_voice_uk_23776433.wav	зулу виду переставилася моя жона царство їй небесне то одумався єс
common_voice_uk_23776435.wav	богдан лише тепер засміявсь висловив свою щиру і звернувся до папи римського
common_voice_uk_23776436.wav	увечері діду казав
common_voice_uk_23776438.wav	їдуть сказав і сторожець оно поначищали бороню свою
common_voice_uk_23776439.wav	доки на столі после своей свині в своєму городі
common_voice_uk_23776442.wav	все що є спитав консул киваючи довгою бородою на коштовності пріск пояснив
common_voice_uk_23776443.wav	пощо сидиш прати нервово засміявся гернот ждеш поки все твоє крульство реготати почини
common_voice_uk_23776444.wav	богдан здавленим горло наказав
common_voice_uk_23776445.wav	цей перстень дав тобі гість мій і всьому персні і отрова та коричу
common_voice_uk_23776446.wav	так то жданко
common_voice_uk_23776447.wav	княгиня розповіла йому про смерть сікурда й сказала
common_voice_uk_23776449.wav	авжеж умикнув її спитав богдан
common_voice_uk_23776450.wav	тепер ради ростягує вісім
common_voice_uk_23776451.wav	високим широко всміхнувся й уперше мабуть за ці півтора тижня промовою з футболу
common_voice_uk_23776452.wav	адаміса нема вдома сказав він витримуючи пильний погляд максимівна
common_voice_uk_23776453.wav	не їси
common_voice_uk_23776454.wav	роду максимівна звернувся сам грецькою мовою
common_voice_uk_23776456.wav	варвари були завше у варварами хоч і малі
common_voice_uk_23776457.wav	добре княже
common_voice_uk_23776459.wav	гримільда примружилася нон ґрата
common_voice_uk_23776461.wav	луги годоєві в гості
common_voice_uk_23776468.wav	держ коні сказав своєму супутнику віру холод і той буркнув
common_voice_uk_23776470.wav	і кривду мсту перепитав богдан і години відчув утому ніякої пастки
common_voice_uk_23776471.wav	біжи речей хай прийде до мене
common_voice_uk_23776472.wav	пощо речеш та гатили з болем озвався борислав що смодиш на мене
common_voice_uk_23776474.wav	види який діду похолов людота ступивши крок до приїзду індії відповів
common_voice_uk_23776476.wav	чи відаєш у що севідов мені дві харя
common_voice_uk_23776477.wav	хто то і
common_voice_uk_23776479.wav	і все заворушилися і він докинув
common_voice_uk_23776483.wav	то неуможне відповів київський володар і раптом зневажливо реготнув гед каменів віра ваша
common_voice_uk_23776484.wav	уже муки й дал
common_voice_uk_23776485.wav	там показав рукою ковальчук і витяг з-за пазухи підкову знайшов сім колунова
common_voice_uk_23776486.wav	я випнувся ганок коли горват переклав йому ці слова відчиняй
common_voice_uk_23776487.wav	поляни русичі
common_voice_uk_23776489.wav	шумило правило оселедець за вухо й пригладив білі вуса
common_voice_uk_23776490.wav	у руках твоїх
common_voice_uk_23776491.wav	та я шаную прага сольства
common_voice_uk_23559518.wav	не належать ухвалити чужу віру
common_voice_uk_23559519.wav	як тіла такі вертіла
common_voice_uk_23559522.wav	тож московський государ терміново прислухався до порад охоче
common_voice_uk_23559524.wav	коли щоденно на поїхав направити
common_voice_uk_23559542.wav	чітко усвідомив який жорстокій механізмів зросійщення запустила московської імперії
common_voice_uk_23559543.wav	сток трюк без рук
common_voice_uk_23559544.wav	така гіркота великороса проступає в цих школах
common_voice_uk_23559546.wav	осама той історичний період і відбувся перелом
common_voice_uk_23559547.wav	увійшовши до складу великого князівства литовського князівства український народ і став перепочинок
common_voice_uk_23734536.wav	гатило нарешті проказав
common_voice_uk_23734539.wav	місяця того ж таки
common_voice_uk_23734540.wav	речі мічелі княже
common_voice_uk_23734541.wav	боже мій вклонитися тихо проказала вона
common_voice_uk_23734542.wav	смерть заперечливо покрутив головою
common_voice_uk_23734544.wav	богдан гатило чули смуг
common_voice_uk_23734545.wav	коти захід княже
common_voice_uk_23734551.wav	проектах так
common_voice_uk_23734552.wav	як то не йде
common_voice_uk_23734553.wav	стрілок щиро здивувався рогволод
common_voice_uk_23734557.wav	місяця листопада останній день
common_voice_uk_23734558.wav	тебе
common_voice_uk_23734560.wav	смерт гордовито відповів хлопець
common_voice_uk_23734561.wav	котра жила чи діва має хіть придружити і померлого князя нехай речей
common_voice_uk_23734563.wav	богдан суворо глянув на нього не відповів теж поспитав
common_voice_uk_23734564.wav	то не поворожиш
common_voice_uk_23734565.wav	яка живе тепер на нього погляне
common_voice_uk_23734566.wav	пощо зробила з таке
common_voice_uk_23734569.wav	хто яссах
common_voice_uk_23734571.wav	ковач ясно одповів людота
common_voice_uk_23734572.wav	богдан тріумфував
common_voice_uk_23734573.wav	радмилою те скільки ж він маєш
common_voice_uk_23734575.wav	я звелю повісити тебе якщо не повідаєш мені правду тихо сказав гатило
common_voice_uk_23734577.wav	він витяг меч і схрестив його з мечем тодоріковим який змушений був боронитись
common_voice_uk_23734578.wav	єсм великий князь і на матчі клялися мій брат і мій отець еллімер
common_voice_uk_23734579.wav	демони спокійно маска його мало обходило спитав гатило
common_voice_uk_23734581.wav	тож сестра єси годоєві
common_voice_uk_23734583.wav	мальме
common_voice_uk_23734584.wav	відаєш одповіла гримільда відаєш та мовчиш
common_voice_uk_23734585.wav	нарочиті нік витичева чи не спав
common_voice_uk_23734586.wav	рогволод
common_voice_uk_23734588.wav	про кого ж речеш
common_voice_uk_23734590.wav	огнян-гагні жалібно поглянув на неї відповів
common_voice_uk_23734591.wav	його нам бога не стане таким самим скажу тобі від
common_voice_uk_23734593.wav	нічого
common_voice_uk_23734594.wav	стань подумав я сам тільки чи не про більші за нас ред
common_voice_uk_23734595.wav	тлумачити готелі б ябедник русич розуміючи поплескав свого юного клав шепнув йому
common_voice_uk_23734596.wav	європу відповіла княгиня
common_voice_uk_23734597.wav	прийшов єс довідатися ощад і богопомазаний господар не платить меннінґа
common_voice_uk_23734598.wav	я відповів моря
common_voice_uk_23734601.wav	що будеш там соло
common_voice_uk_23734603.wav	старець ходив м'яса до неї і вона страхаються тебе
common_voice_uk_23734604.wav	той по-латині означує добре констанцій сиріч між постійний і не схибили
common_voice_uk_23734605.wav	
common_voice_uk_23734607.wav	а так тихо та й годі мені у нашому тримається
common_voice_uk_23734608.wav	із ними готи теодорікові
common_voice_uk_23734610.wav	речі сказав гатило
common_voice_uk_23734611.wav	ні не я часом дітей
common_voice_uk_23734612.wav	зараз ні
common_voice_uk_23734614.wav	село незаконно княже раптом засвоювався
common_voice_uk_23734615.wav	голова генуклу богдан кивнув
common_voice_uk_23734621.wav	нехай повість
common_voice_uk_23734622.wav	гатило відвернувся і мов
common_voice_uk_23734623.wav	до тіла
common_voice_uk_23734624.wav	пощо глупавий очі він як бог
common_voice_uk_23734626.wav	українські міста вже в ті часи жили за цивілізованими європейськими законами
common_voice_uk_23734627.wav	так переказував борислав якого богдан ганяв тоді до стольного витичева
common_voice_uk_23734630.wav	а ви потягне та у нас є зачата рубати єхидно посміхнувся жупан сватоплук
common_voice_uk_23734641.wav	усе це міг без бачити щодня архонта
common_voice_uk_23734642.wav	вишата показав рукою протилежний від городу напрямок
common_voice_uk_23734643.wav	легковиті зауважимо магда гречники оточили його з усіх боків
common_voice_uk_23734644.wav	ж таки у кургани
common_voice_uk_23734645.wav	прискакав і київський болярин він реготав і шкіри до старого конюшого сум
common_voice_uk_23734646.wav	ковальчук знову зітхнув
common_voice_uk_23734648.wav	людота зла блимнув на князя й знову спитав їх
common_voice_uk_23734649.wav	євтихій і на коня не злізу так гузно разів
common_voice_uk_23734667.wav	і зробила це після захоплення влади більшовиками
common_voice_uk_23734670.wav	кухня залишився в парку ім проказа
common_voice_uk_23734676.wav	як яблуко котрим дав тобі
common_voice_uk_23734677.wav	боргові відповів той
common_voice_uk_23734679.wav	давня істина але я відаю її скільки разів сполучити може сізо
common_voice_uk_23734680.wav	піди до нього
common_voice_uk_23734681.wav	конюший значно
common_voice_uk_23734682.wav	ясновида
common_voice_uk_23734683.wav	оддай похилив голову теж всміхнувся
common_voice_uk_23734692.wav	то гонорія цісарського величност юста-грата гонорія
common_voice_uk_23734693.wav	ато не розпитуючи що він послав його князь годой крик передужуючи клекіт
common_voice_uk_23734695.wav	велій болярин борислав чогось розмов тут таки берда
common_voice_uk_23734697.wav	за засадах не пустять
common_voice_uk_23734706.wav	місце й годі
common_voice_uk_23734707.wav	огонь хто сином рудуватими ти
common_voice_uk_23734708.wav	пощо
common_voice_uk_23734709.wav	гано скочив додолу і підійшов але гра другої сказав щось
common_voice_uk_23734710.wav	княгиня
common_voice_uk_23734839.wav	того ж таки вечора він прислав нарочитим то воно ударницю десять нових блискуча гривень
common_voice_uk_23734840.wav	моя
common_voice_uk_23742385.wav	ну ти людота подаючи брошку оружно здоровезному боїв
common_voice_uk_23742386.wav	ця кричащих спитав його великий князь
common_voice_uk_23742388.wav	шахай від мене буде щось мене пакету
common_voice_uk_23742389.wav	землю
common_voice_uk_23742412.wav	джиммі страхаєшся що потнути занять
common_voice_uk_23742413.wav	хто єси спитав адаміса годой грек
common_voice_uk_23742414.wav	як то не ясно
common_voice_uk_23742713.wav	вступали двоє поробошнях
common_voice_uk_23742714.wav	як це по-вашому
common_voice_uk_23742716.wav	годой пильно подивився на бордах на второпавши чи жартують каже борис посміх
