,path,original_transcript,noise_type,asr_transcript,translation,wer,cer,mer,wip
10,samples_with_noise_snr5/spk_id_9235_16144789581693_park.wav,сорок дев'ять дітей найбільша кількість дітей від початку епідемії декілька дітей в,park,сорок дев'ять дітей то найбільше кількість дітей від початку декілька дітей в,forty-nine children is the largest number of children since the beginning of several children in,0.25,0.1566265060240964,0.23076923076923078,0.6944444444444445
11,samples_with_noise_snr5/spk_id_9235_16144789581693_resto.wav,сорок дев'ять дітей найбільша кількість дітей від початку епідемії декілька дітей в,resto,сорок де дітей не більше кількість дітейй від спочатку епідемідекілька дітей в,forty where children are not more than the number of children from the initial epidemic,0.5833333333333334,0.14457831325301204,0.5384615384615384,0.25
12,samples_with_noise_snr5/spk_id_9235_16144789581693_river.wav,сорок дев'ять дітей найбільша кількість дітей від початку епідемії декілька дітей в,river,сорок дев'ять дітей це найбільше кількість дітей від початку епідемія декілька дітей в,Forty-nine children is the largest number of children since the beginning of the epidemic,0.25,0.060240963855421686,0.23076923076923078,0.6410256410256411
13,samples_with_noise_snr5/spk_id_9235_16144789581693_square.wav,сорок дев'ять дітей найбільша кількість дітей від початку епідемії декілька дітей в,square,сорок дев'ять дітей це найбільше кількість дітей від початку епідемідекілька дітей в,Forty-nine children is the largest number of children since the beginning of the epidemic,0.3333333333333333,0.07228915662650602,0.3076923076923077,0.5625
14,samples_with_noise_snr5/spk_id_9235_16144789581693_station.wav,сорок дев'ять дітей найбільша кількість дітей від початку епідемії декілька дітей в,station,сорок дев'ять дітей це найбільше кількість дітей від початку а піде декілька дітей в,forty-nine children is the largest number of children since the beginning and will go to several children in,0.3333333333333333,0.10843373493975904,0.2857142857142857,0.5952380952380952
15,samples_with_noise_snr5/spk_id_9235_16144789581693_traffic.wav,сорок дев'ять дітей найбільша кількість дітей від початку епідемії декілька дітей в,traffic,сорок дев'ять дітей це найбільше кількість дітей від початку де декілька дітей в,forty-nine children is the largest number of children since the beginning where several children in,0.25,0.12048192771084337,0.23076923076923078,0.6410256410256411
16,samples_with_noise_snr5/spk_id_9235_16144789581693_washing.wav,сорок дев'ять дітей найбільша кількість дітей від початку епідемії декілька дітей в,washing,сорок дев'ять дітей це найбільше кількість дітей від початку епідемія декілька дітей в,Forty-nine children is the largest number of children since the beginning of the epidemic,0.25,0.060240963855421686,0.23076923076923078,0.6410256410256411
17,samples_with_noise_snr5/spk_id_11378_16144786658795_bus.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,bus,активна розбудова міста це величезна проблема києва висотки ростуть а нові дитячі садки школи та,active development of the city is a huge problem of Kiev skyscrapers are growing and new kindergartens and,0.07142857142857142,0.02127659574468085,0.06666666666666667,0.9333333333333333
18,samples_with_noise_snr5/spk_id_11378_16144786658795_cafeteria.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,cafeteria,активна розбудова міста це величезна проблема києва во сотки ростуть ановідиячася ти школи та,active development of the city is a huge problem of Kiev in the hundreds grow annovidiyasya you schools and,0.35714285714285715,0.10638297872340426,0.3333333333333333,0.5102040816326531
19,samples_with_noise_snr5/spk_id_11378_16144786658795_car.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,car,активна розбудова міста це величезна проблема києва висотки ростуть а нові дитячі садки школи та,active development of the city is a huge problem of Kiev skyscrapers are growing and new kindergartens and,0.07142857142857142,0.02127659574468085,0.06666666666666667,0.9333333333333333
20,samples_with_noise_snr5/spk_id_11378_16144786658795_field.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,field,активна розбудова міста це величезна проблема києва висотки ростуть а нові дитячі садки школи та,active development of the city is a huge problem of Kiev skyscrapers are growing and new kindergartens and,0.07142857142857142,0.02127659574468085,0.06666666666666667,0.9333333333333333
21,samples_with_noise_snr5/spk_id_11378_16144786658795_hallway.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,hallway,активна розбудова міста це величезна проблема києва висотки ростуть а нові дитячі садки школи та,active development of the city is a huge problem of Kiev skyscrapers are growing and new kindergartens and,0.07142857142857142,0.02127659574468085,0.06666666666666667,0.9333333333333333
22,samples_with_noise_snr5/spk_id_11378_16144786658795_kitchen.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,kitchen,активна розбудова місце це величезна проблема києва висотки ростуть а нові дитячі садки школи та,active development of the place is a huge problem of Kiev skyscrapers are growing and new kindergartens and,0.14285714285714285,0.0425531914893617,0.13333333333333333,0.8047619047619048
23,samples_with_noise_snr5/spk_id_11378_16144786658795_living.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,living,активна розбудова міста це величезна проблема києва вислови ростуть а нові дитяча садки школи та,active development of the city is a huge problem of Kiev expression is growing and new kindergartens and,0.21428571428571427,0.06382978723404255,0.2,0.6857142857142857
24,samples_with_noise_snr5/spk_id_11378_16144786658795_meeting.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,meeting,активна розбудова місце це величезна проблема києва ви сотки ростуть ановідатячи стати школи та,active development place is a huge problem of Kiev you are hundreds of growing anniversaries become schools and,0.42857142857142855,0.10638297872340426,0.4,0.41326530612244905
25,samples_with_noise_snr5/spk_id_11378_16144786658795_metro.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,metro,активна розбудова міста це величезна проблема києва висотки ростуть а нові дитячі садки школи та,active development of the city is a huge problem of Kiev skyscrapers are growing and new kindergartens and,0.07142857142857142,0.02127659574468085,0.06666666666666667,0.9333333333333333
26,samples_with_noise_snr5/spk_id_11378_16144786658795_office.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,office,активна розбудова міста це величезна проблема києва висотки ростуть а нові дитячі садки школи та,active development of the city is a huge problem of Kiev skyscrapers are growing and new kindergartens and,0.07142857142857142,0.02127659574468085,0.06666666666666667,0.9333333333333333
27,samples_with_noise_snr5/spk_id_11378_16144786658795_park.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,park,активна розбудова місце це величезна повним києва восоиростуюті а налите часи школи та,active development of the place is a huge full of Kiev evocative and pour the time of school and,0.5,0.26595744680851063,0.5,0.2692307692307692
28,samples_with_noise_snr5/spk_id_11378_16144786658795_resto.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,resto,активно розбудова міста та величезна олена києва в сорочці ану відати читати школи та,actively developing the city and a huge deer Kiev in a shirt to read schools and,0.5714285714285714,0.30851063829787234,0.5714285714285714,0.18367346938775508
29,samples_with_noise_snr5/spk_id_11378_16144786658795_river.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,river,активна розбудова міста це величезна проблема києва висотки ростуть а нові дитячі садки школи та,active development of the city is a huge problem of Kiev skyscrapers are growing and new kindergartens and,0.07142857142857142,0.02127659574468085,0.06666666666666667,0.9333333333333333
30,samples_with_noise_snr5/spk_id_11378_16144786658795_square.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,square,активна розбудова місце це величезна проблема києва висотки ростуть а нові дитячі садки школи та,active development of the place is a huge problem of Kiev skyscrapers are growing and new kindergartens and,0.14285714285714285,0.0425531914893617,0.13333333333333333,0.8047619047619048
31,samples_with_noise_snr5/spk_id_11378_16144786658795_station.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,station,активна розбудова місце це величезна проблема києва висока ростуть ановідатячі садки школи та,active development of the place is a huge problem Kiev high growing anovidating kindergartens of the school and,0.2857142857142857,0.07446808510638298,0.2857142857142857,0.5494505494505495
32,samples_with_noise_snr5/spk_id_11378_16144786658795_traffic.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,traffic,активна розбудова міста це величезна проблема києва висоти ростуть а навідати четати школи та,active development of the city is a huge problem Kiev heights are growing and visit the chat schools and,0.2857142857142857,0.13829787234042554,0.2857142857142857,0.5102040816326531
33,samples_with_noise_snr5/spk_id_11378_16144786658795_washing.wav,активна розбудова міста це величезна проблема києва висотки ростуть нові дитячі садки школи та,washing,активна розбудова міста це величезна проблема києва висоти ростуть а нові дитячі садки школи та,active development of the city is a huge problem of Kiev height is growing and new kindergartens and,0.14285714285714285,0.031914893617021274,0.13333333333333333,0.8047619047619048
34,samples_with_noise_snr5/spk_id_10865_16144786894916_bus.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,bus,мали право на державну допомогу в період карантину як рестораничикаф інакше німеччина ризикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise Germany risks losing",0.13333333333333333,0.029411764705882353,0.13333333333333333,0.8047619047619048
35,samples_with_noise_snr5/spk_id_10865_16144786894916_cafeteria.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,cafeteria,мали право на державну допомогу в період карантину як рестораничікафе інакше німечнарезикує втратити,had the right to state aid during the quarantine period as a restaurant otherwise it is Germanic to lose,0.26666666666666666,0.058823529411764705,0.26666666666666666,0.6205128205128204
36,samples_with_noise_snr5/spk_id_10865_16144786894916_car.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,car,мали право на державну допомогу в період карантину як рестораничікафе інакше німеччина ризикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise Germany risks losing",0.13333333333333333,0.0196078431372549,0.13333333333333333,0.8047619047619048
37,samples_with_noise_snr5/spk_id_10865_16144786894916_field.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,field,мали право на державну допомогу в період карантину як рестораничікаф інакше німеччина ризикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise Germany risks losing",0.13333333333333333,0.029411764705882353,0.13333333333333333,0.8047619047619048
38,samples_with_noise_snr5/spk_id_10865_16144786894916_hallway.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,hallway,мали право на державну допомогу в період карантину як рестораничікафе інакше німеччина ризикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise Germany risks losing",0.13333333333333333,0.0196078431372549,0.13333333333333333,0.8047619047619048
39,samples_with_noise_snr5/spk_id_10865_16144786894916_kitchen.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,kitchen,мали право на державну допомогу в період карантину як рестораничікафе інакше німеччина ризикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise Germany risks losing",0.13333333333333333,0.0196078431372549,0.13333333333333333,0.8047619047619048
40,samples_with_noise_snr5/spk_id_10865_16144786894916_living.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,living,мали право на державну допомогу в період кара тину як рестораничікафе інакше німечинарезикує стратити,had the right to state aid during the period of kara tin as a restaurantiquecafe otherwise the Germanrestricts the execution,0.4666666666666667,0.06862745098039216,0.4375,0.38571428571428573
41,samples_with_noise_snr5/spk_id_10865_16144786894916_meeting.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,meeting,мали право на державну допомогу в період карантину як рестораничікаф інакше німечна ризикує втратити,had the right to state aid during the quarantine period as a restaurant otherwise German risks losing,0.2,0.049019607843137254,0.2,0.6857142857142857
42,samples_with_noise_snr5/spk_id_10865_16144786894916_metro.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,metro,мали право на державну допомогу в період карантину як рестораничікафе інакше німеччина ризикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise Germany risks losing",0.13333333333333333,0.0196078431372549,0.13333333333333333,0.8047619047619048
43,samples_with_noise_snr5/spk_id_10865_16144786894916_office.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,office,мали право на державну допомогу в період карантину як рестораничикаф інакше німеччина ризикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise Germany risks losing",0.13333333333333333,0.029411764705882353,0.13333333333333333,0.8047619047619048
44,samples_with_noise_snr5/spk_id_10865_16144786894916_park.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,park,мали право на державну допомогу в період кара тину як рестораничікаф і наше німечнарезикує втратити,had the right to state aid during the period of punishment of tin as a restaurant and our German-speakers lose,0.4666666666666667,0.09803921568627451,0.4375,0.36
45,samples_with_noise_snr5/spk_id_10865_16144786894916_resto.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,resto,мали право на державну докумову в період карати ну як ресторані чи кафе інакше німечнарезикує втратити,had the right to a state documova during the period of punishment well as a restaurant or cafe otherwise it is Germanish to lose,0.4666666666666667,0.11764705882352941,0.4117647058823529,0.41666666666666663
46,samples_with_noise_snr5/spk_id_10865_16144786894916_river.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,river,мали право на державну допомогу в період карантину як рестораничікафе інакше німеччина ризикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise Germany risks losing",0.13333333333333333,0.0196078431372549,0.13333333333333333,0.8047619047619048
47,samples_with_noise_snr5/spk_id_10865_16144786894916_square.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,square,мали право на державну допомогу в період карантину як рестораничикаф інакше німечинарезикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise the German",0.26666666666666666,0.058823529411764705,0.26666666666666666,0.6205128205128204
48,samples_with_noise_snr5/spk_id_10865_16144786894916_station.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,station,мали право на державну допомогу в період карантину як рестораничікафе інакше німечина ризикує втрати те,had the right to state aid during the quarantine period as a restaurant or otherwise Germany risks losing the,0.3333333333333333,0.049019607843137254,0.3125,0.5377777777777777
49,samples_with_noise_snr5/spk_id_10865_16144786894916_traffic.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,traffic,мали право на державну допомогу в період карантину як рестораничікаф інакше німеччина ризикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise Germany risks losing",0.13333333333333333,0.029411764705882353,0.13333333333333333,0.8047619047619048
50,samples_with_noise_snr5/spk_id_10865_16144786894916_washing.wav,мали право на державну допомогу в період карантину як ресторани кафе інакше німеччина ризикує втратити,washing,мали право на державну допомогу в період карантину як рестораничикаф інакше німеччина ризикує втратити,"had the right to state aid during the quarantine period as a restaurant, otherwise Germany risks losing",0.13333333333333333,0.029411764705882353,0.13333333333333333,0.8047619047619048
51,samples_with_noise_snr5/spk_id_10433_16144786840438_bus.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,bus,уряд про негайно допомогу каже що без фінансової підтримки галузь може опинитися на межі банкроства,"the government about immediate assistance says that without financial support, the industry may be on the verge of bankruptcy",0.2,0.04,0.2,0.6400000000000001
52,samples_with_noise_snr5/spk_id_10433_16144786840438_cafeteria.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,cafeteria,уряд про негайно допомогу кажуть що без фінансової підтримки галозможе опинитися на межі банкруства,the government about immediate assistance say that without financial support could be on the verge of bankruptcy,0.3333333333333333,0.08,0.3333333333333333,0.47619047619047616
53,samples_with_noise_snr5/spk_id_10433_16144786840438_car.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,car,уряд про негайно допомогу кажуть що без фінансової підтримки галузь може опинитися на межі банкрутства,the government about immediate assistance say that without financial support the industry may be on the verge of bankruptcy,0.2,0.05,0.2,0.6400000000000001
54,samples_with_noise_snr5/spk_id_10433_16144786840438_field.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,field,уряд про негайно допомогу кажуть що без фінансової підтримки галузь може опинитися на межі банкроства,the government about immediate assistance say that without financial support the industry may be on the verge of bankruptcy,0.26666666666666666,0.07,0.26666666666666666,0.5377777777777777
55,samples_with_noise_snr5/spk_id_10433_16144786840438_hallway.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,hallway,уряд про негайно допомогу каже що без фінансової підтримки галузь може опинитися на межі банкроства,"the government about immediate assistance says that without financial support, the industry may be on the verge of bankruptcy",0.2,0.04,0.2,0.6400000000000001
56,samples_with_noise_snr5/spk_id_10433_16144786840438_kitchen.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,kitchen,уряд про негайно допомогу каже що без фінансової підтримки галузь може опинитися на межі банкроства,"the government about immediate assistance says that without financial support, the industry may be on the verge of bankruptcy",0.2,0.04,0.2,0.6400000000000001
57,samples_with_noise_snr5/spk_id_10433_16144786840438_living.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,living,уряд про негайно допомогу каже що без фінансово підтримки галузь може опинитися на межі банковства,"the government about immediate assistance says that without financial support, the industry may be on the verge of banking",0.26666666666666666,0.06,0.26666666666666666,0.5377777777777777
58,samples_with_noise_snr5/spk_id_10433_16144786840438_meeting.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,meeting,уряд про негайно допомогу кажуть що без фінансової підтримки галузь може опинитися на межі ванриства,the government about immediate assistance say that without financial support the industry may be on the verge of vandalism,0.26666666666666666,0.09,0.26666666666666666,0.5377777777777777
59,samples_with_noise_snr5/spk_id_10433_16144786840438_metro.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,metro,уряд про негайно допомогу каже що без фінансової підтримки галузь може опинитися на межі банкроства,"the government about immediate assistance says that without financial support, the industry may be on the verge of bankruptcy",0.2,0.04,0.2,0.6400000000000001
60,samples_with_noise_snr5/spk_id_10433_16144786840438_office.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,office,уряд про негайно допомогу кажуть що без фінансової підтримки галузь може опинитися на межі банкроства,the government about immediate assistance say that without financial support the industry may be on the verge of bankruptcy,0.26666666666666666,0.07,0.26666666666666666,0.5377777777777777
61,samples_with_noise_snr5/spk_id_10433_16144786840438_park.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,park,уряд про негайно допомогу каже що без фінансової підтримки галузь може жонитися нами ж іванова,"the government about immediate assistance says that without financial support, the industry can marry us the same Ivanov",0.4,0.17,0.4,0.36
62,samples_with_noise_snr5/spk_id_10433_16144786840438_resto.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,resto,уряд про негайно допомоги але човен фінансовим і примхи галузь може вони ти ся на межі банки,the government about immediate assistance but the boat financial and whims of the industry can they you are on the verge of banks,0.8,0.27,0.7058823529411765,0.09803921568627451
63,samples_with_noise_snr5/spk_id_10433_16144786840438_river.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,river,уряд про негайно допомогу кажуть що без фінансової підтримки галузь може опинитися на межі банкроства,the government about immediate assistance say that without financial support the industry may be on the verge of bankruptcy,0.26666666666666666,0.07,0.26666666666666666,0.5377777777777777
64,samples_with_noise_snr5/spk_id_10433_16144786840438_square.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,square,уряд про негайно допомогу кажуть що без фінансової підтримки галузь може опинитися на межі банкроства,the government about immediate assistance say that without financial support the industry may be on the verge of bankruptcy,0.26666666666666666,0.07,0.26666666666666666,0.5377777777777777
65,samples_with_noise_snr5/spk_id_10433_16144786840438_station.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,station,уряд про негайно допомогу каже що без фінансової підтримки галузь може опинитися на межі банкруства,the government about immediate assistance says that without financial support the industry may be on the verge of bankruptcy,0.2,0.03,0.2,0.6400000000000001
66,samples_with_noise_snr5/spk_id_10433_16144786840438_traffic.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,traffic,уряд про негайно допомогу кажуть що без фінансової підтримки галузь може опинитися на межі вартості,the government about immediate assistance say that without financial support the industry may be on the verge of cost,0.26666666666666666,0.12,0.26666666666666666,0.5377777777777777
67,samples_with_noise_snr5/spk_id_10433_16144786840438_washing.wav,уряд про негайну допомогу каже що без фінансової підтримки галузі може опинитися на межі банкрутства,washing,уряд про негайно допомогу кажуть що без фінансової підтримки галузь може опинитися на межі банкроства,the government about immediate assistance say that without financial support the industry may be on the verge of bankruptcy,0.26666666666666666,0.07,0.26666666666666666,0.5377777777777777
68,samples_with_noise_snr5/spk_id_10485_16144791102943_bus.wav,серія розшифровці,bus,серія перша ватнік-аброщонний жило булочмо порід еягнірошифровці,series of the first cotton wool-abbreviation lived bakery breeds of eryahnirocrypti,3.0,2.823529411764706,0.8571428571428571,0.07142857142857142
69,samples_with_noise_snr5/spk_id_10485_16144791102943_cafeteria.wav,серія розшифровці,cafeteria,серія перша ватнік-абращонні жило болочмо політаєш ні розшифровці,series of the first cotton wool-dressing lived weed politayte no decryption,3.0,2.823529411764706,0.75,0.25
70,samples_with_noise_snr5/spk_id_10485_16144791102943_car.wav,серія розшифровці,car,серія перша ватнік-абращонний жило булочмо політеяхні розшифровці,series of the first cotton wool-abbreviation residential bakery polytechnic decoding,2.5,2.823529411764706,0.7142857142857143,0.2857142857142857
71,samples_with_noise_snr5/spk_id_10485_16144791102943_field.wav,серія розшифровці,field,серія перша ватнік-абращонний жило булочмо порід передні розшифровці,series of the first cotton wool-clothed living buns breeds front decoding,3.0,3.0,0.75,0.25
72,samples_with_noise_snr5/spk_id_10485_16144791102943_hallway.wav,серія розшифровці,hallway,серія перша ватнік-аброщоннийжи лобуочмо політеяхні розшифровці,series first cotton wool-abbreviationloboochmo polytechnic decoding,2.0,2.7058823529411766,0.6666666666666666,0.3333333333333333
73,samples_with_noise_snr5/spk_id_10485_16144791102943_kitchen.wav,серія розшифровці,kitchen,серія перша ватнік-абрашонний жило болочмо панікарякні рошефровці,series the first cotton wool-abrassion lived in the swamps of panic-stricken roshefrovtsi,3.0,2.9411764705882355,0.8571428571428571,0.07142857142857142
74,samples_with_noise_snr5/spk_id_10485_16144791102943_living.wav,серія розшифровці,living,серія перша ватнікаброщоннуй жило було чмопаліеякні рошефровці,series the first cotton wool was chmopolieak roshefrovtsi,3.0,2.764705882352941,0.8571428571428571,0.07142857142857142
75,samples_with_noise_snr5/spk_id_10485_16144791102943_meeting.wav,серія розшифровці,meeting,серія перша ватнік-абращонний відати жило болочмо поряд ні розшифровці,series of the first cotton wool-abdominal fat lived in a swamp near no decipherment,3.5,3.1176470588235294,0.7777777777777778,0.2222222222222222
76,samples_with_noise_snr5/spk_id_10485_16144791102943_metro.wav,серія розшифровці,metro,серія перша ватнік-абращонний жило булочмо політеяхні розшифровці,series of the first cotton wool-abbreviation residential bakery polytechnic decoding,2.5,2.823529411764706,0.7142857142857143,0.2857142857142857
77,samples_with_noise_snr5/spk_id_10485_16144791102943_office.wav,серія розшифровці,office,серія перша ватнік-абращонний жило булочмо політеягні розшифровці,series of the first cotton wool-abortion lived bakery polytheagus deciphering,2.5,2.823529411764706,0.7142857142857143,0.2857142857142857
78,samples_with_noise_snr5/spk_id_10485_16144791102943_park.wav,серія розшифровці,park,серія перша ватнік-абращонни жило було чому поліеряхні розшифровці,series first cast-and-branch lived was why polyester deciphering,3.0,2.8823529411764706,0.75,0.25
79,samples_with_noise_snr5/spk_id_10485_16144791102943_resto.wav,серія розшифровці,resto,серія перша ватнікабрещонно рило булочмопалі перекніроши хлопці,series first cottontail rylo bunsmopali flip-flops guys,3.0,2.9411764705882355,0.8571428571428571,0.07142857142857142
